f,k,variation
0.0165,0.0555,875.1333333333333
0.0165,0.0558,973.1098039215686
0.0165,0.056,1016.8078431372548
0.0165,0.0563,922.7176470588234
0.0165,0.0565,818.9607843137255
0.0165,0.0568,849.8705882352941
0.0165,0.057,879.6156862745097
0.0165,0.0573,620.6470588235295
0.0165,0.0575,601.4823529411765
0.0165,0.0578,2.5098039215686185
0.0165,0.058,2.1490196078431296
0.0165,0.0583,1.3725490196078383
0.0165,0.0585,2.792156862745088
0.0165,0.0588,2.458823529411756
0.0165,0.059,1.3333333333333286
0.0165,0.0593,1.4274509803921518
0.0165,0.0595,1.756862745098033
0.0165,0.0598,1.5921568627450924
0.0165,0.06,1.4509803921568576
0.0165,0.0602,1.415686274509799
0.0165,0.0605,2.345098039215678
0.0165,0.0607,1.4431372549019557
0.0165,0.061,1.999999999999993
0.0165,0.0612,1.86666666666666
0.0165,0.0615,1.5999999999999943
0.0165,0.0617,1.4274509803921518
0.0165,0.062,1.509803921568622
0.0165,0.0622,1.3607843137254854
0.0165,0.0625,1.6627450980392098
0.0165,0.0628,1.4901960784313673
0.0165,0.063,1.9411764705882284
0.0165,0.0633,1.4941176470588182
0.0165,0.0635,1.984313725490189
0.0165,0.0638,1.639215686274504
0.0165,0.064,1.4274509803921518
0.0165,0.0643,1.5686274509803866
0.0165,0.0645,1.403921568627446
0.0165,0.0648,1.3647058823529363
0.0165,0.065,1.4980392156862692
0.0165,0.0653,1.5529411764705827
0.0165,0.0655,1.4196078431372499
0.0165,0.0658,1.403921568627446
0.0165,0.066,1.3882352941176421
0.0165,0.0663,1.4823529411764653
0.0165,0.0665,2.35294117647058
0.0165,0.0668,1.6941176470588175
0.0165,0.067,1.6549019607843078
0.0165,0.0673,1.764705882352935
0.0165,0.0675,1.396078431372544
0.0165,0.0678,1.3490196078431325
0.0165,0.068,1.521568627450975
0.0165,0.0683,1.403921568627446
0.0165,0.0685,1.4745098039215634
0.0165,0.0688,1.6078431372548962
0.0165,0.069,1.874509803921562
0.0165,0.0693,1.874509803921562
0.0165,0.0695,1.5764705882352885
0.0165,0.0698,1.4901960784313673
0.017,0.04,0.0
0.017,0.0403,0.0
0.017,0.0405,0.0
0.017,0.0408,0.0
0.017,0.041,0.0
0.017,0.0413,0.0
0.017,0.0415,0.0
0.017,0.0418,0.0
0.017,0.042,5.949019607843116
0.017,0.0423,68.46274509803922
0.017,0.0425,197.23921568627452
0.017,0.0428,183.2627450980392
0.017,0.043,377.4901960784314
0.017,0.0433,340.9098039215686
0.017,0.0435,489.28235294117644
0.017,0.0438,427.121568627451
0.017,0.044,436.5333333333333
0.017,0.0442,428.2274509803922
0.017,0.0445,585.913725490196
0.017,0.0447,616.4039215686275
0.017,0.045,754.1254901960784
0.017,0.0452,943.9490196078432
0.017,0.0455,759.9960784313726
0.017,0.0457,794.5764705882352
0.017,0.046,806.5607843137254
0.017,0.0462,782.2509803921569
0.017,0.0465,748.6588235294117
0.017,0.0467,768.3607843137254
0.017,0.047,2.458823529411756
0.017,0.0473,977.0941176470587
0.017,0.0475,878.2980392156862
0.017,0.0478,865.3764705882352
0.017,0.048,798.1372549019608
0.017,0.0483,809.556862745098
0.017,0.0485,790.635294117647
0.017,0.0488,899.592156862745
0.017,0.049,950.0862745098038
0.017,0.0493,879.0588235294117
0.017,0.0495,816.592156862745
0.017,0.0498,978.2196078431373
0.017,0.05,886.0470588235294
0.017,0.0503,986.0980392156862
0.017,0.0505,1017.5450980392155
0.017,0.0508,1024.5450980392156
0.017,0.051,982.7607843137255
0.017,0.0513,961.3019607843137
0.017,0.0515,935.4274509803921
0.017,0.0518,1001.7960784313725
0.017,0.052,957.1490196078431
0.017,0.0522,1109.5450980392156
0.017,0.0525,1075.4039215686275
0.017,0.0527,1043.5607843137254
0.017,0.053,1160.478431372549
0.017,0.0532,1007.3411764705882
0.017,0.0535,1095.858823529412
0.017,0.0537,1149.3058823529414
0.017,0.054,1191.2156862745096
0.017,0.0542,1062.6
0.017,0.0545,1077.556862745098
0.017,0.0548,1016.1333333333333
0.017,0.055,1002.1568627450981
0.017,0.0553,1101.2980392156862
0.017,0.0555,1042.7725490196078
0.017,0.0558,1078.921568627451
0.017,0.056,986.4196078431372
0.017,0.0563,871.2039215686274
0.017,0.0565,957.2549019607843
0.017,0.0568,928.4039215686274
0.017,0.057,966.1568627450981
0.017,0.0573,968.8078431372548
0.017,0.0575,718.0588235294117
0.017,0.0578,798.0117647058823
0.017,0.058,1.6235294117647001
0.017,0.0583,2.0784313725490122
0.017,0.0585,2.4156862745097953
0.017,0.0588,2.6588235294117553
0.017,0.059,1.4431372549019557
0.017,0.0593,1.643137254901955
0.017,0.0595,1.4431372549019557
0.017,0.0598,1.4901960784313673
0.017,0.06,1.858823529411758
0.017,0.0602,2.549019607843128
0.017,0.0605,2.674509803921559
0.017,0.0607,1.4980392156862692
0.017,0.061,1.5803921568627395
0.017,0.0612,1.4745098039215634
0.017,0.0615,1.756862745098033
0.017,0.0617,1.5411764705882298
0.017,0.062,1.6156862745097982
0.017,0.0622,1.4588235294117595
0.017,0.0625,1.86666666666666
0.017,0.0628,1.4431372549019557
0.017,0.063,1.521568627450975
0.017,0.0633,1.5490196078431318
0.017,0.0635,1.5882352941176414
0.017,0.0638,1.4745098039215634
0.017,0.064,2.31372549019607
0.017,0.0643,1.9294117647058755
0.017,0.0645,1.8352941176470523
0.017,0.0648,1.4431372549019557
0.017,0.065,1.513725490196073
0.017,0.0653,1.4196078431372499
0.017,0.0655,1.5058823529411711
0.017,0.0658,1.396078431372544
0.017,0.066,1.4196078431372499
0.017,0.0663,1.4274509803921518
0.017,0.0665,1.5843137254901904
0.017,0.0668,1.403921568627446
0.017,0.067,1.4745098039215634
0.017,0.0673,1.403921568627446
0.017,0.0675,1.4980392156862692
0.017,0.0678,1.882352941176464
0.017,0.068,1.4588235294117595
0.017,0.0683,1.4274509803921518
0.017,0.0685,1.3882352941176421
0.017,0.0688,1.4274509803921518
0.017,0.069,1.4196078431372499
0.017,0.0693,1.647058823529406
0.017,0.0695,1.4980392156862692
0.017,0.0698,1.529411764705877
0.0175,0.04,0.0
0.0175,0.0403,0.0
0.0175,0.0405,0.0
0.0175,0.0408,0.0
0.0175,0.041,0.0
0.0175,0.0413,0.0
0.0175,0.0415,0.0
0.0175,0.0418,0.0
0.0175,0.042,0.0
0.0175,0.0423,0.6862745098039191
0.0175,0.0425,24.129411764705885
0.0175,0.0428,463.96470588235286
0.0175,0.043,189.49019607843135
0.0175,0.0433,359.3843137254902
0.0175,0.0435,298.2274509803921
0.0175,0.0438,241.0
0.0175,0.044,438.54901960784315
0.0175,0.0442,352.0392156862745
0.0175,0.0445,414.1137254901961
0.0175,0.0447,324.16862745098035
0.0175,0.045,584.2549019607843
0.0175,0.0452,724.0901960784313
0.0175,0.0455,716.9333333333334
0.0175,0.0457,630.4117647058824
0.0175,0.046,821.0470588235294
0.0175,0.0462,791.3019607843137
0.0175,0.0465,867.5647058823529
0.0175,0.0467,780.9333333333334
0.0175,0.047,942.1333333333333
0.0175,0.0473,855.0784313725491
0.0175,0.0475,786.278431372549
0.0175,0.0478,835.6941176470589
0.0175,0.048,754.8117647058823
0.0175,0.0483,796.1882352941176
0.0175,0.0485,881.2941176470588
0.0175,0.0488,853.2039215686274
0.0175,0.049,920.713725490196
0.0175,0.0493,914.4823529411764
0.0175,0.0495,852.7686274509804
0.0175,0.0498,742.6470588235295
0.0175,0.05,810.5254901960784
0.0175,0.0503,913.1215686274509
0.0175,0.0505,991.9843137254903
0.0175,0.0508,888.6666666666666
0.0175,0.051,970.5686274509803
0.0175,0.0513,1018.5294117647059
0.0175,0.0515,1030.9490196078432
0.0175,0.0518,1022.3294117647058
0.0175,0.052,1076.6941176470586
0.0175,0.0522,1029.3921568627452
0.0175,0.0525,1095.929411764706
0.0175,0.0527,1093.8901960784315
0.0175,0.053,1050.6941176470586
0.0175,0.0532,1054.1450980392156
0.0175,0.0535,1128.7490196078431
0.0175,0.0537,1029.2941176470588
0.0175,0.054,1169.9450980392157
0.0175,0.0542,1073.6
0.0175,0.0545,1080.0117647058823
0.0175,0.0548,1123.1803921568626
0.0175,0.055,1052.1215686274509
0.0175,0.0553,1118.6039215686274
0.0175,0.0555,1114.2313725490194
0.0175,0.0558,1104.3725490196077
0.0175,0.056,1112.0156862745098
0.0175,0.0563,1022.8941176470589
0.0175,0.0565,1086.5450980392156
0.0175,0.0568,1038.2470588235294
0.0175,0.057,1103.0392156862745
0.0175,0.0573,993.0235294117647
0.0175,0.0575,878.8392156862745
0.0175,0.0578,724.4196078431373
0.0175,0.058,735.4313725490196
0.0175,0.0583,863.0745098039215
0.0175,0.0585,1.3098039215686228
0.0175,0.0588,1.4431372549019557
0.0175,0.059,1.529411764705877
0.0175,0.0593,1.4274509803921518
0.0175,0.0595,1.5372549019607789
0.0175,0.0598,1.4823529411764653
0.0175,0.06,1.8980392156862678
0.0175,0.0602,1.3568627450980344
0.0175,0.0605,1.4745098039215634
0.0175,0.0607,2.59607843137254
0.0175,0.061,1.513725490196073
0.0175,0.0612,1.3490196078431325
0.0175,0.0615,1.4509803921568576
0.0175,0.0617,1.3568627450980344
0.0175,0.062,1.8156862745097975
0.0175,0.0622,1.6705882352941117
0.0175,0.0625,1.6666666666666607
0.0175,0.0628,1.4274509803921518
0.0175,0.063,1.4980392156862692
0.0175,0.0633,1.4274509803921518
0.0175,0.0635,1.4274509803921518
0.0175,0.0638,1.4549019607843086
0.0175,0.064,1.6823529411764646
0.0175,0.0643,1.3803921568627402
0.0175,0.0645,1.4980392156862692
0.0175,0.0648,1.647058823529406
0.0175,0.065,1.513725490196073
0.0175,0.0653,1.529411764705877
0.0175,0.0655,1.4352941176470537
0.0175,0.0658,1.4901960784313673
0.0175,0.066,1.3803921568627402
0.0175,0.0663,1.403921568627446
0.0175,0.0665,1.4980392156862692
0.0175,0.0668,1.5372549019607789
0.0175,0.067,1.3725490196078383
0.0175,0.0673,1.5450980392156808
0.0175,0.0675,2.560784313725481
0.0175,0.0678,1.411764705882348
0.0175,0.068,1.4901960784313673
0.0175,0.0683,1.4352941176470537
0.0175,0.0685,1.749019607843131
0.0175,0.0688,1.4274509803921518
0.0175,0.069,2.0313725490196006
0.0175,0.0693,1.4666666666666615
0.0175,0.0695,2.007843137254895
0.0175,0.0698,1.411764705882348
0.018,0.04,0.0
0.018,0.0403,0.0
0.018,0.0405,0.0
0.018,0.0408,0.0
0.018,0.041,0.0
0.018,0.0413,0.0
0.018,0.0415,0.0
0.018,0.0418,0.0
0.018,0.042,0.0
0.018,0.0423,0.0
0.018,0.0425,0.0
0.018,0.0428,0.0
0.018,0.043,2.694117647058814
0.018,0.0433,218.29411764705884
0.018,0.0435,323.7607843137255
0.018,0.0438,140.24313725490194
0.018,0.044,191.73333333333335
0.018,0.0442,410.1686274509804
0.018,0.0445,244.92549019607844
0.018,0.0447,368.3764705882353
0.018,0.045,407.0431372549019
0.018,0.0452,585.7294117647059
0.018,0.0455,515.3411764705883
0.018,0.0457,430.52156862745096
0.018,0.046,821.4745098039216
0.018,0.0462,756.4235294117647
0.018,0.0465,686.5019607843137
0.018,0.0467,906.8
0.018,0.047,870.113725490196
0.018,0.0473,908.0901960784313
0.018,0.0475,902.8117647058823
0.018,0.0478,876.721568627451
0.018,0.048,904.2352941176471
0.018,0.0483,943.8274509803921
0.018,0.0485,924.7450980392156
0.018,0.0488,924.4117647058823
0.018,0.049,960.2627450980392
0.018,0.0493,817.4039215686274
0.018,0.0495,826.0117647058823
0.018,0.0498,803.4
0.018,0.05,985.2196078431373
0.018,0.0503,991.964705882353
0.018,0.0505,951.4313725490197
0.018,0.0508,1042.9803921568628
0.018,0.051,897.4117647058823
0.018,0.0513,1087.705882352941
0.018,0.0515,939.078431372549
0.018,0.0518,1042.4392156862746
0.018,0.052,1099.7803921568627
0.018,0.0522,1100.9411764705883
0.018,0.0525,1156.556862745098
0.018,0.0527,1091.858823529412
0.018,0.053,1125.3960784313724
0.018,0.0532,1090.5411764705882
0.018,0.0535,1159.8823529411766
0.018,0.0537,1145.686274509804
0.018,0.054,1099.2823529411764
0.018,0.0542,1176.2941176470588
0.018,0.0545,1139.6549019607842
0.018,0.0548,1032.3019607843137
0.018,0.055,1211.6156862745097
0.018,0.0553,1204.7607843137255
0.018,0.0555,1056.5686274509803
0.018,0.0558,1157.3333333333335
0.018,0.056,1033.0588235294117
0.018,0.0563,1010.0941176470587
0.018,0.0565,1125.662745098039
0.018,0.0568,1029.9098039215687
0.018,0.057,1081.2352941176468
0.018,0.0573,1086.5098039215686
0.018,0.0575,887.5254901960784
0.018,0.0578,773.4549019607844
0.018,0.058,960.643137254902
0.018,0.0583,752.0470588235294
0.018,0.0585,1.996078431372542
0.018,0.0588,906.8627450980391
0.018,0.059,1.6235294117647001
0.018,0.0593,1.5843137254901904
0.018,0.0595,1.3803921568627402
0.018,0.0598,1.4784313725490144
0.018,0.06,2.011764705882346
0.018,0.0602,1.6549019607843078
0.018,0.0605,1.756862745098033
0.018,0.0607,1.4274509803921518
0.018,0.061,1.3725490196078383
0.018,0.0612,1.4509803921568576
0.018,0.0615,1.4705882352941124
0.018,0.0617,1.874509803921562
0.018,0.062,1.4901960784313673
0.018,0.0622,1.4196078431372499
0.018,0.0625,1.4784313725490144
0.018,0.0628,1.5372549019607789
0.018,0.063,1.7882352941176407
0.018,0.0633,1.521568627450975
0.018,0.0635,1.513725490196073
0.018,0.0638,1.5058823529411711
0.018,0.064,1.4431372549019557
0.018,0.0643,2.4156862745097953
0.018,0.0645,1.4274509803921518
0.018,0.0648,1.5058823529411711
0.018,0.065,1.631372549019602
0.018,0.0653,1.4745098039215634
0.018,0.0655,1.8431372549019542
0.018,0.0658,1.5058823529411711
0.018,0.066,1.403921568627446
0.018,0.0663,1.411764705882348
0.018,0.0665,1.882352941176464
0.018,0.0668,1.5372549019607789
0.018,0.067,1.5999999999999943
0.018,0.0673,1.5058823529411711
0.018,0.0675,1.4666666666666615
0.018,0.0678,1.513725490196073
0.018,0.068,1.8980392156862678
0.018,0.0683,1.4352941176470537
0.018,0.0685,1.4588235294117595
0.018,0.0688,1.9215686274509736
0.018,0.069,1.3803921568627402
0.018,0.0693,1.6862745098039156
0.018,0.0695,2.3058823529411683
0.018,0.0698,1.4196078431372499
0.0185,0.04,0.0
0.0185,0.0403,0.0
0.0185,0.0405,0.0
0.0185,0.0408,0.0
0.0185,0.041,0.0
0.0185,0.0413,0.0
0.0185,0.0415,0.0
0.0185,0.0418,0.0
0.0185,0.042,0.0
0.0185,0.0423,0.0
0.0185,0.0425,0.0
0.0185,0.0428,0.0
0.0185,0.043,0.0
0.0185,0.0433,0.0
0.0185,0.0435,6.3686274509803695
0.0185,0.0438,310.47843137254904
0.0185,0.044,283.01176470588234
0.0185,0.0442,380.79999999999995
0.0185,0.0445,372.38823529411764
0.0185,0.0447,193.8156862745098
0.0185,0.045,234.56470588235294
0.0185,0.0452,287.64313725490194
0.0185,0.0455,442.0078431372549
0.0185,0.0457,438.3607843137255
0.0185,0.046,443.05490196078426
0.0185,0.0462,564.7960784313725
0.0185,0.0465,518.4
0.0185,0.0467,807.5921568627451
0.0185,0.047,881.4901960784314
0.0185,0.0473,586.6862745098039
0.0185,0.0475,842.3254901960784
0.0185,0.0478,834.2666666666668
0.0185,0.048,871.2
0.0185,0.0483,889.0
0.0185,0.0485,775.9215686274509
0.0185,0.0488,843.0078431372549
0.0185,0.049,901.5490196078431
0.0185,0.0493,929.921568627451
0.0185,0.0495,887.8235294117646
0.0185,0.0498,921.8235294117646
0.0185,0.05,924.8666666666666
0.0185,0.0503,894.7490196078431
0.0185,0.0505,946.0392156862745
0.0185,0.0508,1007.6705882352941
0.0185,0.051,957.5098039215686
0.0185,0.0513,971.5333333333333
0.0185,0.0515,937.1019607843136
0.0185,0.0518,1069.7921568627453
0.0185,0.052,1006.8274509803921
0.0185,0.0522,1108.38431372549
0.0185,0.0525,1089.5803921568627
0.0185,0.0527,1083.2666666666667
0.0185,0.053,1067.1019607843136
0.0185,0.0532,978.0666666666667
0.0185,0.0535,1152.8705882352942
0.0185,0.0537,1110.8823529411766
0.0185,0.054,1127.2823529411764
0.0185,0.0542,1113.1529411764707
0.0185,0.0545,1119.756862745098
0.0185,0.0548,1091.905882352941
0.0185,0.055,1149.4823529411765
0.0185,0.0553,1101.5450980392156
0.0185,0.0555,995.9098039215686
0.0185,0.0558,1125.2901960784313
0.0185,0.056,1014.1490196078431
0.0185,0.0563,1054.2117647058824
0.0185,0.0565,1085.8627450980393
0.0185,0.0568,1044.3686274509805
0.0185,0.057,1007.1921568627452
0.0185,0.0573,976.3803921568626
0.0185,0.0575,1065.2117647058824
0.0185,0.0578,997.5176470588235
0.0185,0.058,1034.4745098039216
0.0185,0.0583,939.9921568627451
0.0185,0.0585,943.756862745098
0.0185,0.0588,718.4980392156863
0.0185,0.059,3.737254901960771
0.0185,0.0593,2.2823529411764625
0.0185,0.0595,1.4588235294117595
0.0185,0.0598,1.4823529411764653
0.0185,0.06,1.996078431372542
0.0185,0.0602,1.8352941176470523
0.0185,0.0605,1.4745098039215634
0.0185,0.0607,1.5058823529411711
0.0185,0.061,1.4588235294117595
0.0185,0.0612,1.399999999999995
0.0185,0.0615,1.6705882352941117
0.0185,0.0617,1.4313725490196028
0.0185,0.062,1.4901960784313673
0.0185,0.0622,1.4666666666666615
0.0185,0.0625,1.5686274509803866
0.0185,0.0628,1.5058823529411711
0.0185,0.063,1.415686274509799
0.0185,0.0633,2.011764705882346
0.0185,0.0635,1.513725490196073
0.0185,0.0638,1.882352941176464
0.0185,0.064,1.4901960784313673
0.0185,0.0643,1.415686274509799
0.0185,0.0645,1.4431372549019557
0.0185,0.0648,1.5568627450980337
0.0185,0.065,1.4509803921568576
0.0185,0.0653,1.396078431372544
0.0185,0.0655,1.5450980392156808
0.0185,0.0658,1.4588235294117595
0.0185,0.066,2.2901960784313644
0.0185,0.0663,1.521568627450975
0.0185,0.0665,1.4509803921568576
0.0185,0.0668,1.4745098039215634
0.0185,0.067,1.4823529411764653
0.0185,0.0673,1.4980392156862692
0.0185,0.0675,1.5058823529411711
0.0185,0.0678,2.0470588235294045
0.0185,0.068,1.529411764705877
0.0185,0.0683,1.5058823529411711
0.0185,0.0685,1.4941176470588182
0.0185,0.0688,1.4745098039215634
0.0185,0.069,1.4235294117647008
0.0185,0.0693,1.5058823529411711
0.0185,0.0695,1.396078431372544
0.0185,0.0698,1.4627450980392105
0.019,0.04,0.0
0.019,0.0403,0.0
0.019,0.0405,0.0
0.019,0.0408,0.0
0.019,0.041,0.0
0.019,0.0413,0.0
0.019,0.0415,0.0
0.019,0.0418,0.0
0.019,0.042,0.0
0.019,0.0423,0.0
0.019,0.0425,0.0
0.019,0.0428,0.0
0.019,0.043,0.0
0.019,0.0433,0.0
0.019,0.0435,0.0
0.019,0.0438,1.3490196078431325
0.019,0.044,17.090196078431376
0.019,0.0442,227.48627450980393
0.019,0.0445,206.28627450980395
0.019,0.0447,211.11372549019606
0.019,0.045,127.4
0.019,0.0452,231.90980392156862
0.019,0.0455,392.65882352941173
0.019,0.0457,450.5411764705882
0.019,0.046,422.4745098039216
0.019,0.0462,517.8666666666667
0.019,0.0465,534.7686274509804
0.019,0.0467,557.407843137255
0.019,0.047,458.6941176470588
0.019,0.0473,682.0078431372549
0.019,0.0475,762.5450980392156
0.019,0.0478,704.9921568627451
0.019,0.048,867.9921568627451
0.019,0.0483,907.2627450980392
0.019,0.0485,867.8431372549019
0.019,0.0488,811.3098039215686
0.019,0.049,847.0980392156862
0.019,0.0493,960.1019607843136
0.019,0.0495,849.721568627451
0.019,0.0498,953.8549019607843
0.019,0.05,1003.2901960784313
0.019,0.0503,977.0274509803922
0.019,0.0505,921.9058823529411
0.019,0.0508,953.5843137254902
0.019,0.051,980.7921568627451
0.019,0.0513,994.0862745098038
0.019,0.0515,1015.9098039215686
0.019,0.0518,1002.878431372549
0.019,0.052,989.4823529411765
0.019,0.0522,1085.9450980392155
0.019,0.0525,1017.564705882353
0.019,0.0527,1087.450980392157
0.019,0.053,1077.4470588235295
0.019,0.0532,1082.521568627451
0.019,0.0535,1163.4549019607844
0.019,0.0537,1131.5686274509803
0.019,0.054,1032.7686274509804
0.019,0.0542,1124.894117647059
0.019,0.0545,1138.6196078431371
0.019,0.0548,1212.4705882352941
0.019,0.055,1166.6784313725489
0.019,0.0553,1161.992156862745
0.019,0.0555,1240.121568627451
0.019,0.0558,1119.0156862745098
0.019,0.056,1091.3333333333333
0.019,0.0563,1075.756862745098
0.019,0.0565,1176.043137254902
0.019,0.0568,1047.0156862745098
0.019,0.057,1129.9333333333334
0.019,0.0573,1156.764705882353
0.019,0.0575,1092.235294117647
0.019,0.0578,942.964705882353
0.019,0.058,1130.521568627451
0.019,0.0583,995.9960784313726
0.019,0.0585,671.7372549019608
0.019,0.0588,1098.4941176470588
0.019,0.059,968.6156862745097
0.019,0.0593,2.207843137254894
0.019,0.0595,1.4901960784313673
0.019,0.0598,1.529411764705877
0.019,0.06,1.286274509803917
0.019,0.0602,1.509803921568622
